Gender,Residential_Pincode,Annual_Income_INR,CIBIL_Score,Employment_Gap,Device_OS,Loan_Status
Female,560008,1961225.0,668.0,True,iOS,0
Male,560067,1043089.0,570.0,True,iOS,0
Male,582101,2168089.0,699.0,True,iOS,0
Female,581101,750193.0,565.0,True,iOS,0
Female,560067,563564.0,658.0,False,Android,0
Male,560038,3010471.0,534.0,True,Android,0
Male,560001,1782621.0,573.0,False,iOS,0
Female,580023,2801849.0,451.0,True,iOS,1
Male,580023,750039.0,668.0,False,Android,0
Male,560038,3416523.0,876.0,False,iOS,1
Male,570001,1424462.0,844.0,True,Android,0
Male,560067,1967881.0,470.0,True,Android,1
Female,570001,2709357.0,,True,Android,0
Male,560067,1916676.0,334.0,True,Android,0
Female,580023,1861941.0,501.0,False,Android,0
Female,581101,1802132.0,604.0,False,Android,0
Female,560001,2139668.0,563.0,True,Android,0
Male,580023,1488683.0,440.0,True,Android,0
Male,560001,2908000.0,842.0,True,Android,1
Male,570001,2922074.0,430.0,False,Android,1
Male,570001,761523.0,762.0,True,iOS,0
Female,581101,2978149.0,691.0,True,iOS,1
Female,580023,1321894.0,492.0,False,iOS,0
Male,581101,3473601.0,413.0,False,Android,0
Male,570001,1388237.0,600.0,False,Android,1
Male,570001,2765044.0,620.0,True,iOS,0
Male,580023,3384053.0,713.0,True,Android,0
Male,560038,769392.0,775.0,False,Android,1
Female,560038,701908.0,468.0,False,Android,0
Male,560001,,,True,iOS,0
Female,560008,1346368.0,543.0,True,iOS,0
Female,560067,,537.0,True,Android,0
Female,582101,840433.0,674.0,False,iOS,0
Female,560001,3460163.0,433.0,True,Android,0
Male,560067,979967.0,399.0,True,Android,0
Female,560001,,516.0,True,iOS,1
Male,580023,833806.0,431.0,False,iOS,0
Female,560067,1998408.0,477.0,False,iOS,1
Male,560008,2736328.0,,False,iOS,0
Male,560008,1344255.0,486.0,False,Android,0
Male,582101,1098902.0,864.0,False,Android,0
Male,580023,3077185.0,309.0,False,iOS,0
Female,560001,1052595.0,824.0,True,Android,1
Male,581101,968428.0,788.0,False,Android,1
Male,560038,1840427.0,321.0,False,Android,1
Male,582101,1320672.0,363.0,False,iOS,0
Male,560001,3147349.0,723.0,False,Android,1
Female,560038,1465660.0,653.0,True,Android,0
Male,560067,1335039.0,892.0,True,iOS,0
Female,560008,2417824.0,392.0,True,Android,0
Male,560008,2172205.0,374.0,True,iOS,1
Female,560008,3436515.0,,False,Android,0
Female,580023,2922205.0,791.0,True,Android,0
Female,560067,488030.0,871.0,True,iOS,1
Female,560038,665491.0,657.0,False,iOS,0
Female,560001,1146670.0,403.0,True,Android,1
Male,560067,353538.0,375.0,False,iOS,0
Female,580023,1724076.0,703.0,True,iOS,0
Male,580023,1628335.0,503.0,False,iOS,1
Female,560001,1069431.0,524.0,False,iOS,0
Male,581101,1595051.0,385.0,True,iOS,0
Male,560038,600684.0,561.0,True,Android,0
Male,582101,2616131.0,370.0,False,Android,0
Male,580023,1037932.0,440.0,True,Android,0
Female,560038,2263602.0,864.0,True,Android,1
Female,580023,3321182.0,861.0,True,iOS,0
Male,581101,417679.0,817.0,False,Android,0
Female,570001,3079512.0,505.0,True,Android,0
Male,582101,3397067.0,689.0,False,iOS,0
Male,560067,968206.0,315.0,False,iOS,0
Female,580023,3394389.0,522.0,False,Android,1
Male,560067,3215613.0,700.0,True,Android,0
Male,580023,1115377.0,398.0,True,Android,1
Female,582101,567654.0,520.0,False,iOS,0
Female,581101,387053.0,540.0,True,Android,1
Male,560008,511693.0,552.0,True,iOS,0
Male,580023,,887.0,False,Android,0
Female,580023,3042851.0,381.0,False,iOS,0
Female,581101,893598.0,356.0,False,Android,0
Male,581101,3099796.0,722.0,False,iOS,0
Male,580023,3415397.0,380.0,True,Android,1
Male,560038,,791.0,False,Android,0
Female,560001,2598311.0,471.0,False,Android,0
Male,580023,,649.0,False,Android,0
Female,582101,2408920.0,590.0,False,Android,1
Female,582101,2413402.0,605.0,True,Android,1
Male,582101,2150328.0,423.0,True,Android,0
Male,560067,1137123.0,,False,iOS,0
Female,560001,3255460.0,315.0,True,iOS,0
Male,570001,2338948.0,431.0,True,iOS,0
Female,560038,2250750.0,620.0,True,Android,0
Female,580023,,890.0,True,Android,0
Male,581101,707750.0,306.0,False,Android,0
Male,582101,3029538.0,841.0,False,Android,1
Male,580023,3000610.0,359.0,False,iOS,0
Female,560038,1307441.0,707.0,True,Android,0
Female,570001,1610445.0,652.0,False,iOS,1
Male,560001,1617841.0,487.0,False,Android,0
Male,560001,2349932.0,403.0,True,Android,1
Female,580023,2468538.0,334.0,True,iOS,0
Male,560008,3075598.0,736.0,False,iOS,1
Female,580023,2684749.0,676.0,True,iOS,0
Female,582101,882051.0,372.0,False,iOS,1
Male,560038,330195.0,519.0,True,Android,0
Male,581101,889671.0,355.0,False,Android,0
Male,560038,2937140.0,477.0,True,Android,0
Female,570001,749243.0,890.0,False,iOS,0
Male,560067,377621.0,695.0,False,iOS,1
Male,560067,1203914.0,861.0,True,iOS,1
Male,560067,2454443.0,658.0,False,Android,0
Female,560067,740130.0,718.0,False,iOS,0
Male,560001,1060521.0,695.0,True,Android,0
Male,570001,414865.0,711.0,False,iOS,0
Male,582101,1784371.0,339.0,False,iOS,0
Female,580023,1871956.0,,False,Android,1
Male,582101,2044160.0,751.0,False,iOS,0
Female,581101,507896.0,589.0,False,iOS,1
Male,560001,1688921.0,,False,iOS,0
Male,560008,1300287.0,420.0,True,Android,0
Male,560067,3191385.0,509.0,True,iOS,0
Male,570001,3210825.0,457.0,False,Android,0
Male,580023,2596460.0,472.0,True,Android,0
Female,560008,1611480.0,844.0,True,iOS,0
Male,570001,2663112.0,409.0,True,Android,0
Male,580023,1992095.0,432.0,False,iOS,1
Female,582101,1398707.0,398.0,True,iOS,0
Female,560067,2332139.0,330.0,False,iOS,0
Female,582101,672221.0,764.0,False,Android,0
Female,581101,3116104.0,369.0,False,Android,0
Male,560038,3454507.0,495.0,False,iOS,0
Male,560038,2077404.0,354.0,False,iOS,1
Male,560001,1899730.0,691.0,True,iOS,0
Female,582101,305669.0,,False,iOS,0
Female,581101,2367934.0,388.0,True,iOS,0
Female,570001,1333725.0,837.0,False,Android,1
Male,580023,500476.0,319.0,True,iOS,1
Female,560067,2861461.0,448.0,True,iOS,0
Male,560001,2762139.0,777.0,True,iOS,1
Male,581101,1901557.0,881.0,False,iOS,0
Female,560001,2426754.0,632.0,False,iOS,0
Male,560008,1327325.0,461.0,False,Android,0
Female,560001,3084992.0,336.0,True,iOS,0
Male,560067,2322821.0,657.0,True,Android,0
Female,560067,2903916.0,792.0,False,iOS,1
Male,560001,751746.0,318.0,True,Android,0
Male,560038,427867.0,869.0,False,iOS,1
Female,560008,2107301.0,,False,Android,0
Male,580023,731566.0,736.0,False,Android,1
Female,581101,855319.0,417.0,True,iOS,0
Female,580023,563436.0,747.0,True,Android,1
Male,560038,901088.0,795.0,True,iOS,1
Female,582101,360312.0,492.0,False,iOS,0
Female,560001,2433395.0,699.0,False,iOS,0
Male,570001,1233151.0,732.0,True,Android,0
Male,570001,1592282.0,621.0,True,Android,0
Male,580023,2297325.0,429.0,False,iOS,0
Female,560001,395429.0,635.0,False,iOS,1
Female,560067,1103007.0,576.0,False,Android,0
Male,582101,2571277.0,648.0,False,iOS,0
Female,560008,2011128.0,736.0,True,iOS,0
Male,560067,1827747.0,516.0,False,iOS,0
Female,560038,2542795.0,321.0,False,iOS,0
Male,570001,2327751.0,436.0,False,Android,0
Male,560067,3060108.0,379.0,False,Android,0
Female,560067,1853608.0,773.0,True,iOS,1
Male,560001,1661998.0,603.0,True,iOS,0
Male,570001,3493537.0,684.0,False,Android,0
Female,570001,2950537.0,874.0,True,iOS,0
Female,582101,,851.0,True,Android,1
Male,570001,733950.0,745.0,True,iOS,0
Female,581101,612736.0,706.0,False,Android,0
Male,560001,1449784.0,880.0,True,Android,1
Female,570001,2621774.0,747.0,True,Android,0
Male,570001,1352387.0,773.0,True,iOS,1
Male,570001,3491333.0,649.0,True,iOS,0
Male,581101,530826.0,,False,Android,0
Female,560008,1130107.0,456.0,True,iOS,1
Male,560001,1068180.0,453.0,True,Android,0
Male,582101,2273639.0,459.0,False,iOS,0
Female,581101,1904782.0,610.0,True,Android,0
Male,582101,2729148.0,897.0,True,iOS,0
Female,560001,2282953.0,667.0,False,Android,1
Female,582101,2075191.0,326.0,True,iOS,0
Male,581101,1326699.0,359.0,False,iOS,1
Female,580023,3427531.0,846.0,False,Android,1
Female,582101,2587979.0,393.0,True,Android,1
Female,560008,1425899.0,402.0,False,Android,1
Male,560038,2641741.0,842.0,True,iOS,1
Male,580023,2105563.0,860.0,False,Android,0
Male,560001,1074505.0,605.0,True,Android,0
Female,581101,,885.0,False,Android,1
Female,570001,1390659.0,629.0,True,Android,0
Male,560067,,612.0,False,iOS,0
Male,582101,2164603.0,724.0,True,iOS,1
Female,580023,875216.0,381.0,True,iOS,1
Male,560067,2904750.0,888.0,False,Android,1
Female,560008,3193311.0,821.0,True,Android,0
Female,570001,1886926.0,570.0,True,iOS,1
Female,570001,2051345.0,753.0,True,Android,0
Male,570001,1190986.0,354.0,False,Android,0
Female,581101,3239584.0,875.0,False,Android,0
Female,570001,1551290.0,,False,iOS,0
Male,560067,2645890.0,827.0,False,Android,1
Female,582101,3372579.0,303.0,True,iOS,0
Male,570001,1545747.0,,True,iOS,0
Male,560001,3221599.0,455.0,False,Android,0
Female,580023,1234949.0,660.0,True,Android,1
Male,560038,1785728.0,891.0,True,iOS,1
Female,570001,421839.0,388.0,True,iOS,1
Female,560001,314909.0,832.0,False,iOS,1
Male,560001,2921370.0,719.0,True,Android,0
Male,570001,1898395.0,715.0,True,iOS,0
Female,582101,2324117.0,450.0,False,iOS,0
Female,560001,2673703.0,496.0,True,iOS,1
Female,560067,940617.0,882.0,False,Android,1
Male,560008,2745516.0,503.0,False,Android,0
Male,560038,3352532.0,490.0,False,iOS,1
Male,560001,2564213.0,839.0,True,iOS,1
Female,582101,2296874.0,437.0,False,Android,0
Male,560001,2337575.0,557.0,True,iOS,0
Female,560038,2574396.0,409.0,True,Android,0
Male,560067,1133119.0,403.0,False,iOS,0
Female,560001,2222949.0,752.0,False,iOS,1
Male,560001,2794059.0,505.0,False,iOS,0
Male,560008,1576462.0,369.0,False,Android,0
Female,570001,713204.0,414.0,False,iOS,0
Female,582101,2210226.0,465.0,True,Android,0
Male,582101,2239847.0,565.0,False,Android,0
Male,560067,1915567.0,723.0,True,iOS,1
Male,560067,1688373.0,870.0,True,Android,1
Female,560038,3133541.0,371.0,False,iOS,1
Male,580023,3125898.0,804.0,True,Android,1
Female,560001,2521074.0,834.0,True,Android,0
Male,560038,1429583.0,364.0,True,iOS,0
Female,581101,2748640.0,778.0,False,iOS,0
Male,560038,3023059.0,746.0,True,Android,1
Female,580023,1521352.0,615.0,True,iOS,0
Female,560008,462924.0,616.0,True,iOS,0
Male,570001,1353446.0,729.0,False,iOS,1
Male,582101,700524.0,798.0,True,Android,0
Female,580023,1381423.0,659.0,True,iOS,0
Female,582101,513256.0,,False,Android,0
Female,560008,2699137.0,562.0,False,Android,0
Male,560067,3420192.0,746.0,False,iOS,1
Male,560001,2604223.0,861.0,True,Android,1
Female,560001,2749641.0,480.0,True,iOS,0
Male,581101,1987373.0,474.0,True,Android,0
Male,560038,1112201.0,465.0,True,iOS,0
Male,560067,1105298.0,893.0,True,Android,1
Female,582101,3148473.0,544.0,False,iOS,0
Male,581101,2769855.0,591.0,True,iOS,1
Female,582101,2228228.0,869.0,True,iOS,0
Female,582101,,475.0,True,iOS,0
Male,560038,992122.0,303.0,False,iOS,1
Male,560008,3375721.0,813.0,False,iOS,1
Male,560008,1688212.0,384.0,True,Android,0
Male,582101,1171072.0,465.0,True,Android,0
Female,582101,799900.0,411.0,False,Android,1
Male,570001,723770.0,756.0,True,Android,1
Female,560001,757709.0,344.0,False,iOS,1
Female,560008,1447357.0,647.0,True,iOS,0
Female,560067,1346712.0,371.0,False,iOS,0
Male,560001,2701063.0,510.0,True,Android,0
Female,581101,3053491.0,661.0,True,Android,0
Female,560067,3184752.0,878.0,False,Android,0
Female,582101,2012109.0,439.0,False,Android,0
Female,582101,1761275.0,760.0,False,iOS,1
Male,580023,1523685.0,770.0,True,Android,1
Female,581101,3212792.0,847.0,True,Android,0
Female,560008,1335613.0,852.0,False,Android,0
Male,581101,,374.0,True,Android,0
Female,581101,1769402.0,404.0,True,Android,0
Male,560001,2141299.0,479.0,False,iOS,0
Female,582101,689315.0,443.0,False,Android,0
Male,560038,2265510.0,612.0,True,iOS,0
Female,580023,2283766.0,759.0,True,iOS,0
Female,581101,2066400.0,463.0,True,Android,0
Female,580023,3046143.0,366.0,False,iOS,0
Male,560008,1981412.0,451.0,False,Android,0
Male,581101,2845349.0,470.0,True,Android,0
Male,560038,2326300.0,752.0,False,iOS,1
Male,560038,3274560.0,895.0,False,iOS,1
Male,560001,1969944.0,738.0,False,Android,0
Male,560001,3341884.0,449.0,False,Android,0
Male,560008,2222930.0,445.0,True,iOS,0
Male,560038,598917.0,495.0,True,iOS,0
Male,560001,,612.0,False,Android,0
Female,560038,2981768.0,853.0,False,Android,0
Male,560008,2730432.0,878.0,False,iOS,0
Male,582101,1435242.0,679.0,True,iOS,1
Male,560001,1646447.0,,False,Android,0
Male,581101,3254118.0,443.0,True,Android,0
Female,581101,2832310.0,796.0,False,iOS,0
Male,580023,576306.0,824.0,False,Android,1
Female,580023,1221384.0,,False,Android,0
Male,580023,1337416.0,759.0,False,iOS,0
Male,580023,544561.0,489.0,False,Android,1
Female,582101,2557383.0,847.0,False,Android,1
Female,580023,3012687.0,832.0,True,Android,0
Male,560067,822253.0,451.0,False,Android,0
Male,580023,2385141.0,480.0,True,Android,1
Female,560067,3408270.0,414.0,True,iOS,1
Female,560008,500157.0,811.0,False,Android,1
Female,582101,1683736.0,527.0,True,Android,0
Female,560067,585501.0,356.0,False,Android,1
Male,580023,1596715.0,,True,iOS,0
Female,560067,2662914.0,448.0,True,Android,1
Male,581101,2949802.0,755.0,True,iOS,0
Female,582101,3052598.0,806.0,True,iOS,0
Male,570001,1103899.0,374.0,True,iOS,1
Female,570001,1265928.0,590.0,False,Android,0
Female,570001,1333372.0,644.0,False,Android,0
Female,560067,1533315.0,327.0,False,iOS,1
Male,570001,534811.0,631.0,True,iOS,0
Male,580023,641054.0,675.0,True,iOS,0
Female,581101,1246666.0,763.0,False,Android,1
Male,581101,2141530.0,769.0,False,iOS,0
Male,560038,2509541.0,457.0,True,Android,1
Female,560067,2132201.0,463.0,True,Android,0
Female,582101,2851479.0,888.0,True,iOS,0
Male,560038,2066029.0,454.0,True,iOS,0
Male,560038,967928.0,316.0,False,Android,0
Male,560038,3077080.0,711.0,False,iOS,0
Male,582101,2118326.0,419.0,False,iOS,0
Male,560038,3482942.0,457.0,False,Android,0
Male,580023,3359765.0,670.0,False,Android,0
Female,560001,2569671.0,314.0,True,iOS,1
Male,570001,3490058.0,455.0,True,iOS,1
Male,570001,2134239.0,370.0,False,iOS,1
Female,560067,2689915.0,451.0,True,Android,1
Female,560008,1362657.0,612.0,True,iOS,1
Female,560008,1976921.0,718.0,True,Android,0
Female,560067,2918723.0,352.0,True,iOS,1
Female,560008,1396058.0,448.0,True,Android,1
Female,581101,742946.0,650.0,False,iOS,1
Male,570001,346433.0,817.0,True,Android,0
Female,560008,2012174.0,735.0,True,iOS,0
Male,582101,2567895.0,750.0,True,iOS,0
Male,581101,2722437.0,849.0,True,Android,0
Female,560067,1340942.0,578.0,False,Android,0
Female,570001,894153.0,455.0,False,iOS,0
Female,560067,1080935.0,350.0,True,iOS,1
Male,570001,737436.0,369.0,False,Android,0
Female,570001,1592853.0,866.0,False,Android,0
Male,581101,3021523.0,610.0,False,iOS,0
Female,581101,1829372.0,302.0,True,Android,0
Female,570001,1387076.0,701.0,False,iOS,0
Female,560008,3152661.0,306.0,True,iOS,0
Male,570001,2168009.0,880.0,False,Android,0
Female,560001,2300873.0,568.0,True,iOS,0
Female,560038,1416773.0,640.0,False,Android,0
Female,580023,844813.0,753.0,True,iOS,0
Male,582101,2021984.0,613.0,True,iOS,1
Female,580023,961102.0,593.0,True,iOS,0
Female,582101,3391910.0,564.0,False,iOS,0
Female,560067,,688.0,True,iOS,1
Male,582101,2963036.0,340.0,False,iOS,1
Male,581101,1160853.0,460.0,True,Android,0
Female,560067,2339105.0,775.0,True,iOS,0
Male,560067,1740768.0,807.0,True,iOS,1
Female,582101,1033539.0,751.0,False,iOS,0
Male,582101,1748793.0,684.0,False,Android,0
Male,560038,3023886.0,613.0,False,Android,0
Female,560038,,619.0,False,Android,1
Female,560008,,803.0,False,iOS,1
Male,560001,678200.0,730.0,False,iOS,1
Female,560067,2553339.0,744.0,True,Android,0
Male,581101,3429635.0,444.0,False,iOS,0
Female,560008,1751301.0,604.0,False,Android,1
Male,560067,3142490.0,767.0,True,Android,0
Female,560008,2979001.0,768.0,True,Android,1
Male,560008,921229.0,316.0,False,iOS,1
Female,560067,3359870.0,640.0,False,iOS,1
Female,560008,2103850.0,487.0,False,Android,0
Female,560038,2475411.0,569.0,False,iOS,0
Female,560067,481684.0,630.0,True,Android,0
Female,582101,823597.0,892.0,True,iOS,0
Female,580023,,390.0,False,Android,0
Male,560008,3169784.0,365.0,False,iOS,0
Female,570001,543903.0,708.0,True,Android,1
Male,580023,2640006.0,347.0,False,iOS,0
Female,580023,1496657.0,700.0,True,iOS,0
Male,582101,1955067.0,882.0,False,Android,0
Male,582101,563066.0,440.0,False,Android,0
Male,560001,746208.0,791.0,True,Android,1
Female,581101,1981291.0,595.0,False,iOS,0
Female,560001,1395021.0,554.0,True,Android,0
Male,570001,755340.0,854.0,True,iOS,0
Female,580023,3155938.0,481.0,False,iOS,1
Female,582101,1195650.0,571.0,True,Android,1
Male,581101,1109520.0,364.0,True,Android,0
Male,580023,3137075.0,819.0,True,iOS,1
Male,560067,3405922.0,360.0,False,iOS,0
Male,560038,906487.0,415.0,True,iOS,0
Male,560067,866809.0,320.0,True,Android,1
Male,580023,2530025.0,633.0,False,iOS,0
Male,581101,848855.0,786.0,True,Android,1
Male,560001,2468272.0,,True,Android,1
Male,570001,2823236.0,527.0,True,iOS,0
Male,560067,2761813.0,327.0,False,iOS,0
Male,560038,1457761.0,817.0,True,Android,1
Female,560038,1294794.0,389.0,True,iOS,0
Female,570001,2992317.0,881.0,False,Android,1
Male,581101,2030849.0,808.0,True,iOS,0
Male,581101,2938464.0,576.0,True,Android,1
Female,560008,2402857.0,701.0,True,iOS,0
Male,560008,2212471.0,462.0,False,Android,0
Female,560001,2021430.0,619.0,False,iOS,0
Female,560067,2648786.0,850.0,True,iOS,0
Male,580023,2585161.0,892.0,True,iOS,0
Male,560008,3445472.0,598.0,False,Android,0
Female,581101,3306994.0,406.0,False,iOS,0
Male,570001,809387.0,486.0,False,iOS,0
Male,560001,901025.0,574.0,False,iOS,0
Female,581101,660105.0,480.0,False,iOS,0
Female,570001,2037973.0,652.0,True,Android,0
Male,560038,1809284.0,379.0,False,Android,0
Female,582101,2393082.0,368.0,False,Android,0
Male,560038,,760.0,False,iOS,1
Male,580023,3445935.0,460.0,True,iOS,0
Female,581101,2720757.0,458.0,False,iOS,1
Male,560001,3416982.0,661.0,False,Android,0
Male,560001,3221959.0,349.0,True,iOS,1
Male,560008,3109340.0,774.0,True,iOS,1
Male,581101,518665.0,534.0,True,Android,0
Female,582101,1223391.0,845.0,True,iOS,0
Male,560067,2963614.0,527.0,True,iOS,1
Male,560038,1861444.0,595.0,False,iOS,0
Male,560038,1511936.0,,False,iOS,1
Female,570001,,890.0,False,Android,0
Male,560067,1865063.0,767.0,True,iOS,1
Female,581101,2803843.0,689.0,True,Android,0
Male,580023,1459496.0,802.0,True,iOS,0
Female,560008,2299808.0,838.0,True,Android,1
Female,560038,319731.0,545.0,False,Android,0
Female,560001,2532770.0,413.0,True,iOS,0
Male,581101,1254430.0,420.0,False,Android,0
Male,581101,1774052.0,663.0,False,iOS,0
Female,582101,2701357.0,627.0,False,iOS,1
Male,560001,,828.0,True,iOS,1
Female,580023,1849678.0,402.0,True,Android,0
Male,570001,2442625.0,769.0,False,iOS,1
Female,581101,2850907.0,481.0,False,iOS,1
Female,570001,3309477.0,710.0,False,Android,0
Female,580023,2735933.0,629.0,False,Android,1
Female,560008,2590790.0,413.0,False,iOS,0
Male,581101,3462766.0,725.0,False,iOS,0
Female,570001,1420376.0,498.0,False,Android,0
Male,560001,2263420.0,723.0,False,Android,0
Female,560038,2205399.0,,True,Android,0
Female,582101,3106117.0,763.0,True,Android,0
Male,570001,829018.0,325.0,True,Android,0
Male,560067,1839117.0,547.0,True,iOS,0
Female,570001,1487957.0,825.0,True,Android,1
Male,560067,2980413.0,305.0,True,Android,1
Female,560038,3191268.0,400.0,True,Android,0
Female,581101,1229706.0,420.0,True,Android,0
Female,560008,2131746.0,477.0,True,Android,0
Female,560038,563619.0,410.0,False,Android,0
Male,560008,1155310.0,344.0,False,Android,0
Female,581101,731910.0,497.0,True,iOS,0
Female,570001,1870888.0,501.0,True,Android,0
Female,582101,2083080.0,804.0,False,iOS,0
Male,560008,3201541.0,386.0,True,Android,0
Female,570001,2897849.0,741.0,True,iOS,1
Male,560001,1046651.0,876.0,False,Android,1
Male,582101,2204296.0,322.0,False,iOS,0
Male,581101,2868622.0,557.0,False,iOS,1
Female,560001,2908217.0,725.0,True,iOS,0
Female,580023,,634.0,False,iOS,1
Female,560038,2853832.0,775.0,True,iOS,0
Female,580023,1821040.0,750.0,True,Android,0
